uni_code,course_name,university,stream,district,z-score,year
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.0294,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.0277,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.0448,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.1197,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.0453,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,JAFFNA,1.1475,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.2115,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.0292,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAM,1.1087,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.0631,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.0701,2020
004L,AGRICULTURE,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KEGALLE,1.0903,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,COLOMBO,1.4539,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.4708,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.5003,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.3013,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.5409,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.1645,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GALLE,1.5573,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATARA,1.5796,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.4368,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,JAFFNA,1.5806,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.6568,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,1.2408,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MULLAITIVU,0.5614,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,VAVUNIYA,0.9971,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINCOMALEE,1.2125,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.4483,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.4106,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAM,1.4168,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.5165,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.331,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,1.1775,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.5391,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.0491,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KEGALLE,1.5712,2020
004M,FOOD SCIENCE & NUTRITION,WAYAMBA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.5624,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,COLOMBO,1.8514,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.7948,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KANDY,1.9224,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GALLE,1.8222,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATARA,1.843,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,JAFFNA,1.8287,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KURUNEGALA,1.8327,2020
005M,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KEGALLE,1.8613,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,COLOMBO,1.7577,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,GAMPAHA,1.7478,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KALUTARA,1.784,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,GALLE,1.872,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,MATARA,1.7478,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,JAFFNA,1.7843,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KURUNEGALA,1.7679,2020
035B,FOOD SCIENCE & TECHNOLOGY,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KEGALLE,1.775,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.6597,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.1929,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.5605,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.1316,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.5511,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,JAFFNA,1.679,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.8505,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,0.9186,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MULLAITIVU,0.3311,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,VAVUNIYA,1.1434,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINCOMALEE,0.9667,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,1.3594,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,1.3413,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAM,1.2992,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KURUNEGALA,1.54,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.4435,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,1.2242,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.4989,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,1.206,2020
035C,FOOD SCIENCE & TECHNOLOGY,SABARAGAMUWA UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,RATNAPURA,1.5384,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,COLOMBO,1.7667,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,GAMPAHA,1.7865,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KALUTARA,1.9307,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KANDY,1.8081,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,GALLE,1.7747,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,MATARA,1.7779,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,JAFFNA,1.8644,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KURUNEGALA,1.8191,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,KEGALLE,1.8176,2020
035L,BIOLOGICAL SCIENCE,UNIVERSITY OF COLOMBO,BIOLOGICAL SCIENCE,RATNAPURA,1.7807,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,COLOMBO,1.6793,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.6501,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KALUTARA,1.6697,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATALE,1.7218,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KANDY,1.645,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,GALLE,1.6453,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,MATARA,1.6774,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,JAFFNA,1.6427,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KURUNEGALA,1.6385,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,BADULLA,1.64,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,KEGALLE,1.6408,2020
006A,BIOLOGICAL SCIENCE,UNIVERSITY OF PERADENIYA,BIOLOGICAL SCIENCE,RATNAPURA,1.6422,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,COLOMBO,1.5357,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,GAMPAHA,1.5403,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KALUTARA,1.5547,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KANDY,1.5588,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,GALLE,1.5381,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,MATARA,1.5559,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.5627,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,JAFFNA,1.5489,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,PUTTALAMA,1.6221,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KURUNEGALA,1.5621,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,BADULLA,1.5429,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,KAGALLE,1.5485,2020
006B,BIOLOGICAL SCIENCE,UNIVERSITY OF SRI JAYEWARDENEPURA,BIOLOGICAL SCIENCE,RATNAPURA,1.6134,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,COLOMBO,1.4785,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,GAMPAHA,1.4828,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,KALUTARA,1.4842,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,KANDY,1.4871,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,GALLE,1.4811,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,MATARA,1.4899,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.6997,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,PUTTALAMA,1.5065,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,KURUNEGALA,1.5018,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,KAGALLE,1.5108,2020
006C,BIOLOGICAL SCIENCE,UNIVERSITY OF KELANIYA,BIOLOGICAL SCIENCE,RATNAPURA,1.4813,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,COLOMBO,1.4413,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,GAMPAHA,1.1882,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MATALE,1.0936,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KANDY,1.3271,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,NUWARA ELIYA,1.0854,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,MATARA,1.4093,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.0864,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,JAFFNA,1.2848,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KILINOCHCHI,1.4073,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,BATTICALOA,1.0442,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,AMPARA,1.0859,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,PUTTALAMA,1.0234,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,KURUNEGALA,1.3129,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,ANURADHAPURA,1.0183,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,BADULLA,1.1582,2020
006D,BIOLOGICAL SCIENCE,UNIVERSITY OF JAFFNA,BIOLOGICAL SCIENCE,RATNAPURA,1.2299,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,COLOMBO,1.4327,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GAMPAHA,1.3687,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KALUTARA,1.4073,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KANDY,1.4059,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,GALLE,1.4579,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,MATARA,1.3814,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,HAMBANTOTA,1.4427,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,PUTTALAMA,1.4059,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KURUNEGALA,1.3773,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,POLONNARUWA,1.4373,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,BADULLA,1.4516,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,KAGALLE,1.3834,2020
006E,BIOLOGICAL SCIENCE,UNIVERSITY OF RUHUNA,BIOLOGICAL SCIENCE,RATNAPURA,1.3724,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KALUTARA,1.2944,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MATALE,0.9831,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,NUWARA ELIYA,0.9798,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MATARA,1.2688,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,HAMBANTOTA,1.1668,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KILINOCHCHI,1.1515,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MANNAR,0.9704,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,TRINKOMALEE,0.9589,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BATTICALOA,0.8879,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,AMPARA,0.9741,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,PUTTALAMA,0.9426,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,ANURADHAPURA,0.885,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,POLONNARUWA,0.9581,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,BADULLA,1.1501,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,MONARAGALA,1.0103,2020
006F,BIOLOGICAL SCIENCE,"EASTERN UNIVERSITY, SRI LANKA",BIOLOGICAL SCIENCE,KAGALLE,1.3797,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,GAMPAHA,1.3305,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KALUTARA,1.2689,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MATALE,1.1706,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KANDY,1.3178,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,NUWARA ELIYA,0.7542,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,KILINOCHCHI,0.3957,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MANNAR,0.5035,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MULLATTIVU,0.2442,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,VAVNIYA,0.2952,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,TRINKOMALEE,0.673,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BATTICALOA,0.7919,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,AMPARA,0.9793,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,PUTTALAMA,0.7641,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,ANURADHAPURA,0.677,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,POLONNARUWA,0.679,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,BADULLA,1.2213,2020
006H,BIOLOGICAL SCIENCE,SOUTH EASTERN UNIVERSITY OF SRI LANKA,BIOLOGICAL SCIENCE,MONARAGALA,0.701,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,COLOMBO,1.3965,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GAMPAHA,1.4032,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KALUTARA,1.4147,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,KANDY,1.4555,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,GALLE,1.4241,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,MATARA,1.5138,2020
006J,AYURVEDIC MEDICINE AND SURGERY,INSTITUTE OF INDIGENOUS MEDICINE,BIOLOGICAL SCIENCE,HAMBANTOTA,1.5015,2020
